           sum      HER2      ELSE
6289  1.887752  0.913436  0.974315
6290  1.393795  0.406346  0.987448
6291  1.859625  0.878616  0.981009
6292  1.954180  0.979469  0.974711
6293  1.806409  0.835655  0.970754
6294  1.966131  0.985411  0.980720
6295  1.910839  0.943928  0.966910
6296  1.818671  0.835390  0.983281
6297  1.920777  0.930670  0.990107
6298  1.966667  0.981193  0.985474
6299  1.847480  0.863872  0.983609
6300  1.837945  0.865426  0.972519
6301  1.888362  0.910723  0.977640
6302  1.883132  0.904133  0.978998
6303  1.977206  0.990889  0.986316
6304  1.291734  0.318949  0.972785
6305  1.913334  0.939178  0.974155
6306  1.955909  0.983858  0.972051
6307  1.832928  0.857545  0.975383
6308  1.973329  0.990060  0.983269
6309  1.941292  0.972479  0.968813
6310  1.720363  0.752379  0.967984
6311  1.475633  0.480844  0.994789
6312  1.955345  0.978477  0.976869
6313  1.943958  0.959141  0.984818
6314  1.775577  0.787311  0.988266
6315  1.564123  0.578938  0.985185
6316  1.827923  0.861875  0.966048
6317  1.970490  0.977945  0.992545
6318  1.940250  0.956162  0.984087
6319  1.574409  0.595592  0.978817
6320  1.970903  0.980911  0.989992
6321  1.985064  0.995660  0.989404
6322  1.913754  0.935527  0.978227
6323  1.965173  0.977071  0.988102
6324  1.950191  0.974894  0.975297
6325  1.657879  0.676425  0.981454
6326  1.967144  0.974405  0.992739
6327  1.965990  0.993222  0.972768
6328  1.929769  0.935618  0.994152
6329  1.425025  0.441624  0.983401
6330  1.909108  0.938026  0.971082
6331  1.289563  0.314427  0.975136
6332  1.973318  0.991114  0.982205
6333  1.747169  0.772047  0.975123
6334  1.794807  0.818553  0.976254
6335  1.962972  0.980793  0.982178
6336  1.951891  0.968308  0.983584
6337  1.909485  0.932137  0.977348
6338  1.931625  0.961261  0.970364
6339  1.951894  0.957234  0.994660
6340  1.768201  0.808874  0.959326
6341  1.731622  0.756352  0.975271
6342  1.883689  0.897001  0.986688
6343  1.744639  0.778993  0.965646
6344  1.710155  0.734625  0.975530
6345  1.909896  0.940455  0.969441
6346  1.710628  0.745785  0.964843
6347  1.927133  0.952984  0.974149
6348  1.978842  0.988963  0.989879
6349  1.911658  0.927300  0.984358
6350  1.808238  0.829968  0.978271
6351  1.305317  0.329934  0.975383
6352  1.792406  0.823944  0.968462
6353  1.483270  0.517280  0.965991
6354  1.967754  0.976091  0.991663
6355  1.935438  0.964770  0.970668
6356  1.810697  0.816303  0.994393
6357  1.969279  0.985406  0.983873
6358  1.966835  0.980305  0.986529
6359  1.496971  0.530179  0.966792
6360  1.851915  0.861669  0.990245
6361  1.963323  0.973310  0.990013
6362  1.885747  0.912551  0.973196
6363  1.833432  0.866938  0.966494
6364  1.744434  0.765513  0.978921
6365  1.949261  0.972665  0.976595
6366  1.678143  0.709552  0.968591
6367  1.983530  0.993982  0.989547
6368  1.974236  0.993262  0.980974
6369  1.907681  0.927048  0.980633
6370  1.867904  0.877459  0.990446
6371  1.965525  0.990518  0.975007
6372  1.902743  0.921881  0.980861
6373  1.711480  0.740459  0.971021
6374  1.720347  0.745522  0.974825
6375  1.976181  0.984950  0.991231
6376  1.850610  0.860075  0.990535
6377  1.819511  0.855269  0.964242
6378  1.374111  0.379159  0.994952
6379  1.749943  0.766478  0.983466
6380  1.738018  0.770490  0.967528
6381  1.863016  0.873828  0.989187
6382  1.779708  0.788637  0.991071
6383  1.305056  0.332983  0.972073
6384  1.946776  0.952483  0.994293
6385  1.612146  0.626573  0.985572
6386  1.976645  0.987964  0.988681
6387  1.969781  0.985693  0.984087
6388  1.633909  0.654389  0.979519
6389  1.917376  0.929928  0.987448
6390  1.958535  0.974561  0.983974
6391  1.971153  0.991243  0.979910
6392  1.978530  0.990333  0.988197
6393  1.951327  0.959508  0.991819
6394  1.955060  0.966997  0.988063
6395  1.909013  0.934873  0.974141
6396  1.890173  0.904422  0.985750
6397  1.911627  0.937416  0.974210
6398  1.937583  0.950892  0.986691
6399  1.951530  0.988491  0.963039
6400  1.828567  0.842753  0.985814
6401  1.738944  0.756753  0.982191
6402  1.873159  0.897604  0.975555
6403  1.829960  0.840835  0.989125
6404  1.796409  0.823556  0.972853
6405  1.903429  0.914536  0.988893
6406  1.965533  0.979311  0.986222
6407  1.949033  0.974009  0.975023
6408  1.934356  0.964025  0.970331
6409  1.950176  0.966428  0.983748
6410  1.807294  0.837706  0.969588
6411  1.910732  0.938213  0.972519
6412  1.958421  0.983368  0.975052
6413  1.596342  0.609886  0.986456
6414  1.912105  0.944825  0.967280
6415  1.842891  0.872709  0.970183
6416  1.868486  0.884603  0.983883
6417  1.711684  0.731668  0.980015
6418  1.895056  0.926868  0.968188
6419  1.429508  0.440888  0.988620
6420  1.457163  0.482629  0.974534
6421  1.811097  0.822503  0.988594
6422  1.961207  0.979656  0.981551
6423  1.950731  0.966402  0.984328
6424  1.905437  0.931817  0.973620
6425  1.673221  0.685790  0.987430
6426  1.649845  0.672933  0.976912
6427  1.924991  0.951046  0.973945
6428  1.674371  0.703429  0.970943
6429  1.653792  0.684631  0.969161
6430  1.923002  0.945968  0.977034
6431  1.816973  0.828043  0.988931
6432  1.944540  0.958831  0.985710
6433  1.956540  0.975644  0.980896
6434  1.672475  0.704989  0.967486
6435  1.955659  0.977929  0.977730
6436  1.728234  0.748691  0.979542
6437  1.962580  0.979796  0.982784
6438  1.921987  0.947003  0.974984
6439  1.961873  0.989620  0.972252
6440  1.602067  0.615057  0.987011
6441  1.956111  0.971609  0.984502
6442  1.985602  0.993930  0.991672
6443  1.949308  0.974849  0.974458
6444  1.907758  0.938499  0.969259
6445  1.905552  0.946029  0.959522
6446  1.430708  0.457050  0.973658
6447  1.535186  0.544903  0.990283
6448  1.785373  0.818741  0.966632
6449  1.780562  0.812419  0.968143
6450  1.859295  0.886042  0.973253
6451  1.608395  0.614898  0.993497
6452  1.964226  0.981863  0.982363
6453  1.921088  0.938464  0.982624
6454  1.473168  0.501509  0.971660
6455  1.723626  0.750928  0.972698
6456  1.694140  0.710147  0.983994
6457  1.940699  0.962755  0.977944
6458  1.212550  0.241297  0.971253
6459  1.593493  0.612282  0.981212
6460  1.775724  0.797221  0.978503
6461  1.903039  0.929552  0.973486
6462  1.919183  0.936180  0.983003
6463  1.810911  0.835218  0.975693
6464  1.611192  0.643647  0.967545
6465  1.294957  0.304244  0.990713
6466  1.822546  0.856864  0.965682
6467  1.975491  0.990499  0.984992
6468  1.822625  0.847149  0.975476
6469  1.625597  0.664201  0.961396
6470  1.822961  0.856762  0.966199
6471  1.685432  0.712358  0.973074
6472  1.968118  0.973478  0.994640
6473  1.836873  0.848787  0.988087
6474  1.584284  0.605119  0.979165
6475  1.943774  0.960099  0.983675
6476  1.651359  0.666566  0.984793
6477  1.901744  0.921579  0.980165
6478  1.974064  0.985216  0.988848
6479  1.883426  0.910066  0.973360
6480  1.238377  0.255899  0.982478
6481  1.935602  0.948103  0.987499
6482  1.791462  0.802991  0.988472
6483  1.678832  0.700125  0.978707
6484  1.774307  0.796210  0.978097
6485  1.248969  0.281029  0.967940
6486  1.913534  0.932392  0.981142
6487  1.059309  0.089013  0.970296
6488  1.648855  0.677263  0.971592
6489  1.761960  0.786096  0.975864
6490  1.969423  0.979870  0.989553
6491  1.789478  0.825924  0.963554
6492  1.619693  0.660059  0.959634
6493  1.903516  0.910461  0.993055
6494  1.857942  0.868687  0.989255
6495  1.925404  0.934206  0.991198
6496  1.960585  0.978989  0.981596
6497  1.825657  0.865476  0.960181
6498  1.394212  0.402335  0.991878
6499  1.786397  0.805151  0.981246
6500  1.922221  0.931057  0.991164
6501  1.919697  0.941495  0.978202
6502  1.962133  0.982917  0.979215
6503  1.556926  0.565305  0.991622
6504  1.054838  0.082291  0.972548
6505  1.545378  0.566601  0.978778
6506  1.815374  0.847751  0.967623
6507  1.953107  0.966792  0.986315
6508  1.959224  0.983045  0.976179
6509  1.640608  0.676096  0.964512
6510  1.981468  0.989576  0.991893
6511  1.955831  0.973903  0.981928
6512  0.981340  0.000000  0.981340
6513  1.956370  0.973121  0.983249
6514  1.637789  0.663291  0.974498
6515  1.883577  0.889218  0.994358
6516  1.897907  0.914328  0.983579
6517  1.949609  0.962872  0.986738
6518  1.945251  0.966352  0.978899
6519  1.960034  0.977324  0.982709
6520  1.875014  0.882446  0.992568
6521  1.683274  0.721968  0.961305
6522  1.959242  0.978976  0.980266
6523  1.855577  0.889528  0.966049
6524  1.947013  0.972070  0.974943
6525  1.941592  0.967070  0.974522
6526  1.772961  0.802691  0.970269
6527  1.874423  0.879461  0.994962
6528  1.931706  0.949435  0.982271
6529  1.882954  0.896972  0.985983
6530  1.915181  0.930641  0.984540
6531  1.952859  0.980154  0.972705
6532  1.739178  0.763706  0.975471
6533  1.202634  0.223057  0.979577
6534  1.860791  0.884761  0.976030
6535  1.950066  0.965626  0.984440
6536  1.958580  0.976525  0.982056
6537  1.788877  0.795969  0.992909
6538  1.898047  0.917968  0.980079
6539  1.979135  0.997325  0.981810
6540  1.965953  0.976253  0.989700
6541  1.961049  0.980419  0.980630
6542  1.831158  0.847971  0.983187
6543  1.805446  0.833761  0.971685
6544  1.515155  0.528249  0.986906
6545  1.890104  0.926798  0.963306
6546  1.406430  0.411955  0.994476
6547  1.937750  0.972522  0.965228
6548  1.181632  0.201012  0.980620
6549  1.929344  0.950038  0.979306
6550  1.694725  0.713164  0.981561
6551  1.886512  0.911528  0.974984
6552  1.575886  0.588205  0.987681
6553  1.876734  0.891101  0.985633
6554  1.953757  0.978245  0.975512
6555  1.733505  0.752452  0.981053
6556  1.895314  0.922688  0.972626
6557  1.903856  0.911962  0.991894
6558  1.907260  0.937667  0.969594
6559  1.984760  0.996191  0.988569
6560  1.911192  0.934492  0.976700
6561  1.911420  0.932234  0.979186
6562  1.951296  0.981382  0.969914
6563  1.780438  0.810677  0.969761
6564  1.842342  0.872925  0.969417
6565  1.840958  0.854314  0.986645
6566  1.920431  0.930404  0.990027
6567  1.534393  0.542757  0.991636
6568  1.775709  0.792726  0.982983
6569  1.930640  0.954203  0.976437
6570  1.311998  0.336506  0.975492
6571  1.978661  0.984526  0.994136
6572  1.905915  0.932841  0.973074
6573  1.961142  0.973941  0.987201
6574  1.975091  0.988596  0.986495
6575  1.967443  0.985038  0.982405
6576  1.786628  0.813211  0.973418
6577  1.947291  0.965574  0.981717
6578  1.935801  0.967748  0.968052
6579  1.808290  0.819079  0.989211
6580  1.931698  0.965272  0.966427
6581  1.436196  0.458701  0.977495
6582  1.939155  0.969836  0.969319
6583  1.957680  0.976786  0.980894
6584  1.928221  0.950581  0.977640
6585  1.858616  0.889343  0.969273
6586  1.858698  0.877427  0.981272
6587  1.771555  0.796751  0.974803
6588  1.898787  0.918162  0.980625
6589  1.619245  0.642844  0.976401
6590  1.281705  0.288202  0.993503
6591  1.922872  0.940578  0.982294
6592  1.406278  0.415238  0.991040
6593  1.872833  0.893087  0.979745
6594  1.787712  0.832199  0.955514
6595  1.930296  0.939539  0.990757
6596  1.898960  0.910251  0.988709
6597  1.926652  0.966692  0.959960
6598  1.826700  0.849400  0.977300
6599  1.912035  0.933562  0.978473
6600  1.951655  0.962118  0.989537
6601  1.949478  0.962829  0.986649
6602  1.952269  0.972713  0.979555
6603  1.390487  0.406188  0.984299
6604  1.931212  0.970501  0.960711
6605  1.959476  0.985405  0.974071
6606  1.693824  0.729258  0.964566
6607  1.319054  0.364951  0.954102
6608  1.618740  0.644796  0.973945
6609  1.948102  0.959828  0.988274
6610  1.942248  0.957073  0.985174
6611  1.633193  0.652744  0.980449
6612  1.798561  0.807649  0.990911
6613  1.677961  0.715246  0.962715
6614  1.774349  0.807599  0.966750
6615  1.470843  0.478383  0.992460
6616  1.963358  0.986130  0.977228
6617  1.330209  0.360913  0.969296
6618  1.927357  0.939241  0.988117
6619  1.954601  0.968770  0.985831
6620  1.933251  0.961844  0.971407
6621  1.802503  0.815219  0.987285
6622  1.720222  0.742484  0.977739
6623  1.728021  0.747006  0.981015
6624  1.938378  0.950265  0.988113
6625  1.954830  0.964467  0.990363
6626  1.859194  0.879566  0.979628
6627  1.382575  0.410689  0.971886
6628  1.218738  0.255214  0.963524
6629  1.935805  0.964440  0.971365
6630  1.976463  0.987992  0.988471
6631  1.971889  0.986839  0.985050
6632  1.715999  0.749753  0.966247
6633  1.787315  0.812660  0.974655
6634  1.650141  0.657656  0.992485
6635  1.817539  0.827435  0.990103
6636  1.924912  0.935649  0.989263
6637  1.839490  0.868679  0.970811
6638  1.133190  0.151553  0.981637
6639  1.950312  0.970402  0.979910
6640  1.970227  0.983257  0.986970
6641  1.947571  0.962017  0.985554
6642  1.971817  0.987226  0.984591
6643  1.872580  0.891734  0.980846
6644  1.256357  0.268994  0.987363
6645  1.231063  0.246571  0.984493
6646  1.797167  0.830666  0.966501
6647  1.790914  0.816933  0.973981
6648  1.650058  0.658472  0.991586
6649  1.840538  0.867906  0.972632
6650  1.952100  0.980056  0.972044
6651  1.965445  0.972435  0.993010
6652  1.960439  0.967460  0.992979
6653  1.903370  0.931129  0.972241
6654  1.882558  0.906138  0.976420
6655  1.493028  0.514051  0.978977
6656  1.892228  0.911314  0.980914
6657  1.687161  0.711219  0.975942
6658  1.840037  0.879606  0.960431
6659  1.083492  0.116402  0.967090
6660  1.897516  0.935479  0.962036
6661  1.733788  0.748751  0.985037
6662  1.311658  0.333495  0.978163
6663  1.926322  0.944189  0.982133
6664  1.953041  0.977060  0.975981
6665  1.899784  0.910389  0.989396
6666  1.946236  0.979847  0.966389
6667  1.944056  0.975409  0.968646
6668  1.794573  0.812883  0.981690
6669  1.599544  0.624995  0.974549
6670  1.934889  0.950000  0.984890
6671  1.954916  0.982777  0.972139
6672  1.625550  0.640580  0.984970
6673  1.870813  0.895969  0.974844
6674  1.366144  0.402644  0.963500
6675  1.854118  0.879270  0.974848
6676  1.976841  0.990684  0.986157
6677  1.898316  0.915719  0.982597
6678  1.935027  0.957904  0.977122
6679  0.988995  0.000000  0.988995
6680  1.828323  0.862961  0.965362
6681  1.787388  0.830396  0.956992
6682  1.855484  0.887938  0.967546
6683  1.933420  0.960400  0.973021
6684  1.893627  0.908538  0.985089
6685  1.866459  0.884363  0.982095
6686  1.968319  0.978725  0.989594
6687  1.760849  0.786179  0.974670
6688  1.951740  0.980921  0.970819
6689  1.550698  0.568951  0.981747
6690  1.454818  0.472965  0.981854
6691  1.950404  0.960999  0.989404
6692  1.882747  0.903159  0.979588
6693  1.957666  0.976792  0.980874
6694  1.879164  0.902599  0.976565
6695  1.948419  0.973864  0.974556
6696  1.964399  0.987601  0.976798
6697  1.948827  0.959361  0.989466
6698  1.983347  0.988367  0.994980
6699  1.930520  0.935542  0.994978
6700  1.968384  0.983124  0.985260
6701  1.920301  0.941057  0.979244
6702  1.970592  0.986679  0.983912
6703  1.552290  0.562040  0.990250
6704  1.977333  0.986917  0.990416
6705  1.972542  0.986794  0.985748
6706  1.378089  0.390669  0.987421
6707  1.346637  0.373362  0.973274
6708  1.725316  0.756575  0.968741
6709  1.966218  0.974632  0.991586
6710  1.972819  0.985892  0.986927
6711  1.952264  0.980168  0.972095
6712  1.976367  0.993179  0.983188
6713  1.926384  0.968229  0.958154
6714  1.816217  0.844603  0.971614
6715  1.897119  0.926882  0.970237
6716  1.910912  0.946730  0.964181
6717  1.958284  0.979451  0.978833
6718  1.918842  0.940080  0.978762
6719  1.865973  0.881477  0.984497
6720  1.619421  0.636508  0.982912
6721  1.869650  0.900254  0.969397
6722  1.870869  0.904442  0.966427
6723  1.660210  0.691479  0.968731
6724  1.989141  0.997231  0.991910
6725  1.961612  0.978850  0.982763
6726  1.835367  0.867955  0.967412
6727  1.890628  0.911249  0.979379
6728  1.026129  0.040836  0.985293
6729  1.971002  0.982382  0.988620
6730  1.833935  0.868168  0.965768
6731  1.944457  0.971196  0.973261
6732  1.790914  0.813791  0.977122
6733  1.950500  0.966078  0.984421
6734  1.320382  0.355008  0.965374
6735  1.733241  0.757973  0.975268
6736  1.970327  0.985875  0.984452
6737  1.856633  0.887314  0.969319
6738  1.165486  0.204620  0.960866
6739  1.870615  0.894845  0.975769
6740  0.989222  0.000000  0.989222
6741  1.132912  0.160058  0.972853
6742  1.241737  0.278088  0.963649
6743  1.927439  0.937019  0.990419
6744  1.871812  0.885229  0.986583
6745  1.801932  0.820046  0.981886
6746  1.740083  0.760450  0.979633
6747  1.921179  0.951684  0.969495
6748  1.953866  0.972991  0.980874
6749  1.849062  0.871128  0.977934
6750  1.880443  0.886536  0.993907
6751  1.948397  0.975086  0.973310
6752  1.974708  0.987265  0.987442
6753  1.960945  0.974688  0.986256
6754  1.910920  0.921212  0.989708
6755  1.916901  0.940450  0.976451
6756  1.814961  0.840508  0.974452
6757  1.872009  0.891389  0.980620
6758  1.940843  0.972091  0.968752
6759  1.757895  0.777759  0.980136
6760  1.968374  0.981160  0.987214
6761  1.735156  0.752508  0.982648
6762  1.729731  0.756823  0.972907
6763  1.913206  0.945086  0.968119
6764  1.924750  0.949734  0.975017
6765  1.442077  0.467886  0.974191
6766  1.952703  0.974898  0.977805
6767  1.793360  0.813686  0.979674
6768  1.983228  0.993331  0.989897
6769  1.880259  0.911407  0.968852
6770  1.963053  0.990534  0.972519
6771  1.969224  0.985658  0.983566
6772  1.945554  0.962609  0.982946
6773  1.894198  0.913360  0.980838
6774  1.896670  0.929254  0.967416
6775  1.672063  0.691926  0.980137
6776  1.941934  0.985173  0.956761
6777  1.975549  0.982089  0.993459
6778  1.901470  0.924734  0.976736
6779  1.787588  0.808718  0.978870
6780  1.915343  0.925949  0.989394
6781  1.971977  0.986956  0.985021
6782  1.912622  0.931889  0.980733
6783  1.877034  0.890589  0.986444
6784  1.956259  0.989820  0.966440
6785  1.861888  0.890194  0.971695
6786  1.939881  0.967123  0.972758
6787  1.923745  0.938765  0.984981
6788  1.924342  0.965120  0.959222
6789  1.965511  0.979829  0.985682
6790  1.853708  0.889934  0.963774
6791  1.932092  0.948788  0.983304
6792  1.953067  0.974217  0.978850
6793  1.838640  0.848194  0.990446
6794  1.854893  0.874819  0.980074
6795  1.921464  0.945252  0.976212
6796  1.850362  0.881877  0.968485
6797  1.918875  0.935830  0.983045
